Date,EICHERMOT,HCLTECH,ICICIBANK,KOTAKBANK,NESTLEIND,RELIANCE,SHREECEM,TATAMOTORS,AMBUJACEM,BANDHANBNK,HDFCAMC,HAVELLS,JUBLFOOD,LTI,MUTHOOTFIN,TORNTPHARM,3MINDIA,AIAENG,AAVAS,ABCAPITAL,ASHOKLEY,GMRINFRA,HAL,INDHOTEL,KAJARIACER,LAURUSLABS,MPHASIS,NATIONALUM,NAM-INDIA,PETRONET,PFC,RELAXO,STARHEALTH,SUMICHEM,TRIDENT,UNOMINDA,UNIONBANK,ANURAS,ASTERDM,BALAMINES,CAMS,DCMSHRIRAM,DELTACORP,ELGIEQUIP,GARFIBRES,GESHIP,GAEL,GPPL,HEG,HATHWAY,IIFL,INFIBEAM,JSL,KNRCON,MMTC,MGL,NESCO,RBLBANK,RAILTEL,SIS,SHILPAMED,SOBHA,STAR,SPARC,THYROCARE,UFLEX,VAKRANGEE,AMRUTANJAN,ARVINDFASN,AUTOAXLES,CENTRUM,CRAFTSMAN,DEEPAKFERT,DHANUKA,DOLATALGO,FINOPB,GTPL,GRSE,GEOJITFSL,GREENPANEL,IFCI,JINDALPOLY,KCP,KSL,KOLTEPATIL,NEWGEN,NUCLEUS,ORISSAMINE,PILANIINVS,PUNJABCHEM,RATEGAIN,RAYMOND,RELINFRA,SANSERA,SHALBY,SHOPERSTOP,USHAMART
2015-07-09,1830.1092529296875,392.8378601074219,265.6266174316406,702.7931518554688,5442.1796875,470.22991943359375,10770.408203125,397.6389465332031,206.99261474609375,,,279.15435791015625,184.46978759765625,,168.9788818359375,588.5626220703125,8154.4501953125,942.2681884765625,,,60.11968231201172,14.25,,84.8562240600586,354.4924621582031,,310.6070556640625,25.417070388793945,,73.4843978881836,81.63833618164062,267.2674865722656,,,2.524838447570801,16.733659744262695,154.4182586669922,,,103.82057189941406,,96.7744369506836,72.130859375,60.872432708740234,217.58152770996094,268.8955383300781,17.682628631591797,154.46444702148438,172.29685974121094,47.79999923706055,87.54249572753906,,40.0,58.18474197387695,30.81442642211914,,283.643798828125,,,,443.4914855957031,343.8339538574219,1061.048095703125,417.01263427734375,,123.4222640991211,71.03414916992188,209.14645385742188,,619.628173828125,,,115.7337646484375,548.2199096679688,,,,,35.2866096496582,,24.982603073120117,258.557861328125,64.80490112304688,98.82534790039062,182.64341735839844,,225.93466186523438,2402.426025390625,924.1414184570312,220.46849060058594,,482.45831298828125,381.04779052734375,,,388.5417785644531,18.50182342529297
2015-07-10,1841.0899658203125,396.3490905761719,268.75921630859375,706.9788208007812,5382.11669921875,477.0876770019531,10640.9365234375,401.7373046875,206.82164001464844,,,278.4991149902344,185.1520538330078,,172.75946044921875,605.327880859375,8099.64990234375,945.4210205078125,,,60.499664306640625,14.199999809265137,,86.41239929199219,355.1785583496094,,316.3285827636719,24.84518814086914,,74.31339263916016,81.86065673828125,256.2021484375,,,2.5974371433258057,16.462753295898438,158.942138671875,,,106.54403686523438,,97.93987274169922,72.22682189941406,61.31607437133789,216.9095458984375,273.3179016113281,17.801300048828125,151.9569091796875,171.91233825683594,48.04999923706055,88.85694122314453,,39.599998474121094,58.49567794799805,31.871469497680664,,278.16448974609375,,,,441.57159423828125,333.3313293457031,1068.0487060546875,417.4099426269531,,121.77967834472656,70.14410400390625,206.678955078125,,614.0047607421875,,,115.77496337890625,549.1603393554688,,,,,35.185508728027344,,24.889558792114258,252.08468627929688,63.25541687011719,97.12522888183594,185.67967224121094,,253.4683380126953,2378.97607421875,924.1414184570312,218.4987030029297,,486.2752990722656,373.45001220703125,,,389.3348388671875,18.698652267456055
2015-07-13,1876.1207275390625,411.4210510253906,271.54852294921875,712.5597534179688,5374.986328125,479.5639953613281,10848.580078125,401.9372253417969,211.86502075195312,,,278.5459289550781,183.8415069580078,,173.3541717529297,605.783447265625,8187.64990234375,941.421142578125,,,61.42847442626953,14.75,,87.05316162109375,356.5981750488281,,315.85833740234375,24.559247970581055,,75.08319091796875,83.24220275878906,251.22406005859375,,,2.7305357456207275,16.555728912353516,159.7816162109375,,,106.02751922607422,,100.83190155029297,75.44225311279297,60.94248580932617,224.73348999023438,275.1737976074219,17.255395889282227,152.8883056640625,171.48513793945312,49.150001525878906,90.00410461425781,,39.79999923706055,58.45620346069336,32.448036193847656,,280.3465881347656,,,,449.5710754394531,334.065185546875,1070.9803466796875,413.4369812011719,,130.06907653808594,71.65957641601562,209.54981994628906,,612.76025390625,,,117.13410949707031,560.7609252929688,,,,,35.3540153503418,,25.6339168548584,256.583740234375,65.12390899658203,95.68666076660156,186.80076599121094,,262.8406066894531,2391.174072265625,924.1414184570312,216.72592163085938,,484.2200012207031,384.0127868652344,,,395.82781982421875,18.698652267456055
2015-07-14,1841.87451171875,408.894775390625,269.0166931152344,708.2744750976562,5372.81982421875,475.1827087402344,10755.6201171875,385.79376220703125,215.71168518066406,,,279.9967041015625,183.73355102539062,,170.5081024169922,605.16845703125,8194.150390625,945.7504272460938,,,62.695045471191406,14.850000381469727,,87.92277526855469,355.5571594238281,,321.7757263183594,24.368621826171875,,76.6424560546875,82.9087142944336,249.30177307128906,,,2.6619696617126465,16.727249145507812,161.7404022216797,,,104.2901382446289,,103.03327941894531,76.73802185058594,60.17195129394531,236.58932495117188,274.3050537109375,16.80443000793457,154.1778564453125,171.1433868408203,48.849998474121094,98.99018096923828,,40.29999923706055,60.81043243408203,32.0316276550293,,277.54931640625,,,,450.2109680175781,334.75311279296875,1091.19482421875,406.43463134765625,,129.83621215820312,70.02383422851562,210.66497802734375,,607.8743896484375,,,117.01055908203125,545.4429931640625,,,,,35.758445739746094,,25.58739471435547,261.54193115234375,63.93901062011719,94.5532455444336,186.52047729492188,,260.6329650878906,2414.9228515625,924.1414184570312,217.7107696533203,,493.958251953125,378.916748046875,,,382.4452209472656,18.452617645263672
2015-07-15,1836.9493408203125,405.9830627441406,270.0465087890625,709.868896484375,5386.1767578125,481.5404357910156,10905.751953125,394.1403503417969,218.14785766601562,,,280.5115051269531,184.11634826660156,,180.66043090820312,602.2755737304688,8200.849609375,943.1622924804688,,,62.863922119140625,14.899999618530273,,89.29585266113281,364.0982360839844,,319.8554992675781,24.90873146057129,,76.52404022216797,82.3529281616211,253.41737365722656,,,2.67406964302063,16.571758270263672,160.0614471435547,,,103.77360534667969,,108.29931640625,75.58623504638672,60.31204605102539,246.6692352294922,275.01580810546875,17.94371223449707,158.8705596923828,173.1940155029297,48.70000076293945,99.2530517578125,,39.849998474121094,60.33662796020508,31.19880485534668,,283.5572814941406,,,,468.37603759765625,334.24859619140625,1093.8638916015625,411.3511657714844,,133.1892547607422,71.8760757446289,206.86875915527344,,604.6478881835938,,,117.38121795654297,541.5911254882812,,,,,37.67949676513672,,24.56389808654785,260.80731201171875,64.39474487304688,94.59683227539062,188.80938720703125,,261.1328125,2501.902587890625,924.1414184570312,234.94642639160156,,485.0518798828125,378.5924377441406,,,376.2000427246094,18.452617645263672
2015-07-16,1868.9036865234375,409.5798034667969,272.1492919921875,738.7200317382812,5438.1630859375,487.5170593261719,11226.5283203125,395.0899963378906,217.37857055664062,,,281.91546630859375,186.7472686767578,,177.89935302734375,604.3256225585938,8192.400390625,941.9388427734375,,,62.82169723510742,15.050000190734863,,88.56355285644531,371.64569091796875,,318.5231018066406,24.7498779296875,,76.03059387207031,85.46539306640625,251.3719024658203,,,2.7265026569366455,16.937240600585938,162.9996337890625,,,103.3040542602539,,107.60870361328125,74.96234893798828,60.80238342285156,254.73316955566406,277.22698974609375,19.10672950744629,168.07681274414062,174.8174591064453,48.900001525878906,96.76756286621094,,40.20000076293945,59.59629821777344,30.97458267211914,,280.71185302734375,,,,463.1578674316406,333.9275817871094,1133.1119384765625,427.93829345703125,,133.60838317871094,74.11317443847656,211.49534606933594,,608.1048583984375,,,117.87547302246094,540.739990234375,,,,,36.3987922668457,,24.749990463256836,256.2623596191406,63.25541687011719,95.38150787353516,187.8284149169922,,269.92193603515625,2481.688720703125,924.1414184570312,245.04159545898438,,487.547607421875,382.20599365234375,,,373.02789306640625,18.403409957885742
2015-07-17,1870.844970703125,409.08746337890625,272.44970703125,730.6477661132812,5486.0869140625,486.56463623046875,11334.759765625,397.88885498046875,214.21575927734375,,,287.99932861328125,185.9030303955078,,181.552490234375,607.4918823242188,8280.4501953125,944.5740966796875,,,63.454986572265625,15.100000381469727,,88.60931396484375,372.2607727050781,,322.44195556640625,24.84518814086914,,74.94500732421875,84.4967041015625,252.20982360839844,,,2.645836591720581,17.055862426757812,162.62652587890625,,,103.49185943603516,,108.04034423828125,78.46571350097656,63.1373405456543,246.71722412109375,277.2664794921875,21.005535125732422,168.11260986328125,174.8174591064453,49.099998474121094,97.00656127929688,,41.900001525878906,59.00897216796875,30.81442642211914,,280.8272399902344,,,,458.1858825683594,337.0462646484375,1146.89453125,439.3109130859375,,131.37301635742188,76.85543060302734,209.24139404296875,,608.1509399414062,,,119.81121826171875,541.2327880859375,,,,,36.3987922668457,,24.377811431884766,256.9510192871094,62.5262336730957,96.77648162841797,186.4270477294922,,264.09027099609375,2482.1865234375,924.1414184570312,248.48875427246094,,479.5221862792969,393.37103271484375,,,384.1304626464844,19.9780330657959
2015-07-20,1883.9140625,405.3407897949219,271.0335388183594,734.0859375,5479.2734375,488.01715087890625,11065.58203125,390.591796875,214.85687255859375,,,290.2924499511719,184.61703491210938,,177.00729370117188,608.8131103515625,8262.650390625,935.2096557617188,,,65.56593322753906,15.0,,88.47200775146484,367.93109130859375,,324.55810546875,24.62278938293457,,76.08980560302734,84.84607696533203,256.5718688964844,,,2.682136297225952,17.105558395385742,157.403076171875,,,106.59098815917969,,107.22019958496094,80.28936767578125,66.40629577636719,242.7332763671875,279.0037841796875,21.97867202758789,169.867919921875,173.96299743652344,48.75,96.7197494506836,,41.0,59.492652893066406,30.20582389831543,,283.4803771972656,,,,455.9952392578125,329.2495422363281,1153.0640869140625,432.556884765625,,134.95889282226562,77.19219970703125,212.11224365234375,,611.792236328125,,,121.70580291748047,541.098388671875,,,,,36.60101318359375,,23.77301597595215,263.28643798828125,62.981964111328125,96.42774200439453,185.39939880371094,,272.08795166015625,2509.072265625,924.1414184570312,277.4938049316406,,479.91363525390625,395.31683349609375,,,384.4278869628906,20.125654220581055
2015-07-21,1892.8070068359375,417.3942565917969,267.3001708984375,718.1904907226562,5476.9716796875,479.94500732421875,10920.6884765625,388.9424743652344,206.9498748779297,,,278.4055480957031,183.8022918701172,,172.37713623046875,602.0250244140625,8275.4501953125,936.6683959960938,,,66.95915222167969,14.300000190734863,,88.19739532470703,369.5872497558594,,329.9269104003906,24.305076599121094,,75.45819854736328,81.78126525878906,256.8921813964844,,,2.516771078109741,16.730451583862305,151.24685668945312,,,104.38404846191406,,102.34264373779297,78.32171630859375,65.37892150878906,246.0932159423828,283.9789733886719,20.768186569213867,166.42901611328125,170.11805725097656,47.650001525878906,94.78392791748047,,40.54999923706055,56.9459228515625,30.045665740966797,,277.780029296875,,,,443.19610595703125,325.7181091308594,1109.790771484375,405.93798828125,,127.9268798828125,76.4705581665039,206.29931640625,,602.1128540039062,,,118.61681365966797,537.6495361328125,,,,,36.33139419555664,,23.63344955444336,253.32423400878906,61.478065490722656,94.46605682373047,178.25250244140625,,263.4237976074219,2429.112548828125,924.1414184570312,265.7735900878906,,460.1925354003906,378.129150390625,,,384.17999267578125,20.617725372314453
2015-07-22,1871.6474609375,420.92669677734375,271.8918151855469,726.1632080078125,5406.66552734375,500.2323913574219,10435.8662109375,389.39227294921875,210.75375366210938,,,280.8858947753906,181.85366821289062,,171.48512268066406,605.5557250976562,8257.4501953125,924.7630004882812,,,68.69013214111328,14.449999809265137,,90.66893768310547,365.2102355957031,,337.17681884765625,24.17799186706543,,77.19514465332031,83.63920593261719,270.61907958984375,,,2.4966049194335938,17.485464096069336,154.27833557128906,,,104.2431869506836,,105.02787780761719,78.89761352539062,65.47230529785156,255.453125,284.4922790527344,21.50397491455078,163.7423553466797,171.52786254882812,47.54999923706055,93.8757553100586,,40.849998474121094,56.787994384765625,30.045665740966797,,278.30865478515625,,,,445.657470703125,331.0381774902344,1145.600341796875,415.87042236328125,,131.93186950683594,78.97225952148438,226.65638732910156,,603.03466796875,,,118.49324798583984,536.9330444335938,,,,,35.758445739746094,,23.679973602294922,258.0987243652344,62.936405181884766,113.34182739257812,179.1400146484375,,273.2542724609375,2468.544677734375,924.1414184570312,276.3612060546875,,449.3287353515625,387.9043273925781,,,397.8951416015625,19.9780330657959
2015-07-23,1820.976806640625,415.3603515625,268.5446472167969,717.8914184570312,5469.66064453125,497.8036804199219,10543.9033203125,401.1875305175781,208.9586639404297,,,284.7701416015625,180.86708068847656,,169.3187255859375,604.849609375,8260.25,923.5394897460938,,,69.32341003417969,15.199999809265137,,90.7604751586914,362.7259826660156,,331.180908203125,23.955591201782227,,79.08998107910156,82.60700988769531,286.4407653808594,,,2.5571043491363525,17.73553466796875,152.0397186279297,,,108.98578643798828,,105.02787780761719,78.56169128417969,66.0132064819336,295.53271484375,280.66217041015625,22.049880981445312,159.4795379638672,170.16078186035156,47.400001525878906,93.85186767578125,,41.0,56.916316986083984,30.045665740966797,,282.96295166015625,,,,443.220703125,333.2854919433594,1131.5194091796875,410.0599670410156,,134.16720581054688,78.03412628173828,217.85397338867188,,598.8862915039062,,,122.73546600341797,547.6375732421875,,,,,36.56731414794922,,23.58692741394043,260.21051025390625,62.07052230834961,110.85702514648438,178.2057647705078,,273.0460205078125,2479.896484375,924.1414184570312,274.3421936035156,,460.77972412109375,387.6726989746094,,,409.6636657714844,19.92882537841797
2015-07-24,1783.352783203125,407.9099426269531,257.9882507324219,722.2266235351562,5445.74365234375,488.1600341796875,10619.1162109375,390.0920104980469,205.28297424316406,,,278.9671325683594,177.7552032470703,,168.93641662597656,621.8882446289062,8306.7998046875,941.0917358398438,,,67.9723892211914,14.600000381469727,,90.66893768310547,361.1881103515625,,324.9891662597656,23.637880325317383,,77.51095581054688,82.43233489990234,281.0436706542969,,,2.504671096801758,17.623321533203125,148.77505493164062,,,108.2344741821289,,107.23672485351562,76.16212463378906,64.27291107177734,290.0127258300781,278.5694885253906,22.92807960510254,157.43765258789062,171.31423950195312,47.0,92.25061798095703,,40.900001525878906,58.016937255859375,29.53316307067871,,278.8011779785156,,,,436.27960205078125,328.92852783203125,1121.1671142578125,403.8025207519531,,136.44912719726562,78.2987289428711,215.48135375976562,,592.3410034179688,,,123.31206512451172,543.5169677734375,,,,,36.49766159057617,,23.58692741394043,265.168701171875,61.0223274230957,113.9521255493164,185.49282836914062,,276.50335693359375,2437.72607421875,924.1414184570312,268.03887939453125,,463.71588134765625,380.9088439941406,,,398.44134521484375,19.436756134033203
2015-07-27,1715.44580078125,401.251708984375,249.83489990234375,712.5597534179688,5651.0693359375,478.7782897949219,10460.3525390625,377.2972106933594,200.0686492919922,,,264.9275207519531,174.56478881835938,,164.81597900390625,633.437255859375,8221.2001953125,922.974853515625,,,68.3101577758789,14.0,,89.34162902832031,354.4687194824219,,318.7582702636719,23.16131019592285,,74.74763488769531,80.74907684326172,292.03497314453125,,,2.4119060039520264,17.70347023010254,143.73817443847656,,,128.70745849609375,,107.79973602294922,72.37081909179688,63.44981384277344,299.9966125488281,276.51629638671875,22.31096649169922,158.5123291015625,168.87911987304688,46.70000076293945,92.1789321899414,,39.70000076293945,57.73561096191406,28.924560546875,,279.20672607421875,,,,437.8056640625,316.5914001464844,1104.4105224609375,396.0055847167969,,135.56431579589844,78.51522827148438,214.08152770996094,,591.1886596679688,,,123.51799011230469,532.7676391601562,,,,,34.0250129699707,,22.7029972076416,262.8273620605469,59.79185485839844,119.31407928466797,178.3926239013672,,276.4200439453125,2393.8125,924.1414184570312,259.5687561035156,,462.59033203125,361.68267822265625,,,402.4635314941406,19.043100357055664
2015-07-28,1728.8739013671875,395.36407470703125,244.5996551513672,726.9105834960938,5588.83984375,481.11181640625,10476.8408203125,369.9501647949219,196.77761840820312,,,257.767333984375,178.28036499023438,,162.30975341796875,636.6262817382812,8226.4501953125,917.9868774414062,,,70.33666229248047,13.75,,87.09893035888672,356.6690673828125,,310.6462707519531,22.65296745300293,,73.95811462402344,78.01771545410156,275.2276306152344,,,2.621636152267456,17.352413177490234,146.76962280273438,,,125.23270416259766,,108.57935333251953,72.17886352539062,64.17884826660156,293.61273193359375,274.5419921875,22.619522094726562,161.0198516845703,165.5895538330078,45.900001525878906,91.77264404296875,,39.5,57.868873596191406,28.764400482177734,,277.9224548339844,,,,440.9808654785156,305.1715393066406,1116.5174560546875,396.35321044921875,,134.95889282226562,78.34683227539062,215.97964477539062,,605.1549072265625,,,116.98865509033203,530.5281982421875,,,,,32.84092330932617,,22.7029972076416,268.06097412109375,62.1160888671875,120.57828521728516,180.49465942382812,,286.2922058105469,2370.26318359375,924.1414184570312,261.44012451171875,,457.3542175292969,361.5900573730469,,,396.0578308105469,18.50182342529297
2015-07-29,1706.4288330078125,407.35333251953125,248.2471923828125,723.4723510742188,5552.91845703125,474.3255310058594,10720.70703125,376.297607421875,199.6412353515625,,,255.7082061767578,181.65731811523438,,163.71156311035156,647.5145263671875,8254.349609375,943.3034057617188,,,71.68766784667969,13.399999618530273,,86.04624938964844,359.5318908691406,,323.7351989746094,22.93890953063965,,74.78710174560547,77.414306640625,271.5555725097656,,,2.883800506591797,17.485464096069336,142.85203552246094,,,120.86573028564453,,108.5360336303711,71.41099548339844,65.072509765625,288.9088134765625,271.8963928222656,22.382171630859375,163.9214630126953,161.23191833496094,47.900001525878906,94.18644714355469,,40.599998474121094,57.87874221801758,28.508150100708008,,277.8258972167969,,,,442.1623229980469,297.9710693359375,1093.882568359375,398.68731689453125,,142.0374755859375,78.39494323730469,215.2915496826172,,604.6016845703125,,,121.72400665283203,538.635009765625,,,,,31.552364349365234,,21.95863914489746,270.3104248046875,61.341339111328125,119.83718872070312,180.21437072753906,,281.168701171875,2356.770263671875,924.1414184570312,256.7125549316406,,457.598876953125,360.6634826660156,,,404.2511291503906,18.403409957885742
2015-07-30,1687.07373046875,410.15789794921875,249.74908447265625,714.3535766601562,5714.0654296875,476.3018798828125,10690.8837890625,377.2972106933594,197.50421142578125,,,260.57525634765625,181.65731811523438,,164.5186767578125,654.2116088867188,8411.349609375,934.7861328125,,,71.05438995361328,14.300000190734863,,86.41239929199219,353.0729064941406,,323.89190673828125,22.55765151977539,,76.74116516113281,77.2554931640625,271.9991455078125,,,2.957014560699463,17.51127815246582,153.06576538085938,,,121.61702728271484,,108.146240234375,73.23466491699219,65.80155181884766,285.5967712402344,272.6071472167969,22.31096649169922,166.71556091308594,158.4122772216797,48.04999923706055,93.1109848022461,,40.04999923706055,57.691192626953125,28.924560546875,,277.1885986328125,,,,446.4205017089844,300.4476623535156,1103.5770263671875,403.1072692871094,,139.80213928222656,76.06163024902344,217.75909423828125,,613.972900390625,,,119.61003112792969,544.6814575195312,,,,,35.52253341674805,,22.470386505126953,279.03314208984375,62.07052230834961,115.65225982666016,179.93414306640625,,282.4599609375,2373.49951171875,924.1414184570312,257.9930114746094,,449.6712646484375,381.2794189453125,,,400.27862548828125,18.403409957885742
2015-07-31,1690.9083251953125,427.4351501464844,259.5331115722656,693.0266723632812,5737.71142578125,477.1114501953125,11076.8798828125,383.6946105957031,198.57272338867188,,,261.23046875,179.85597229003906,,168.4266357421875,656.78564453125,8688.0498046875,936.0096435546875,,,71.30770111083984,14.0,,86.64122772216797,352.9781799316406,,329.3390808105469,22.525880813598633,,76.30693054199219,78.17652893066406,277.54412841796875,,,3.026160717010498,17.22732925415039,164.63197326660156,,,119.41009521484375,,108.18953704833984,72.70674896240234,67.659423828125,282.47686767578125,274.3050537109375,22.405906677246094,168.86488342285156,161.18919372558594,50.20000076293945,93.85186767578125,,41.599998474121094,56.67448043823242,30.30191993713379,,291.431396484375,,,,439.82403564453125,321.5904541015625,1118.184326171875,406.881591796875,,148.13812255859375,80.10285186767578,220.1791534423828,,694.2048950195312,,,119.52546691894531,545.5325317382812,,,,,34.58222579956055,,23.168224334716797,285.3685302734375,63.93901062011719,123.1502456665039,179.65383911132812,,236.3483123779297,2593.9111328125,924.1414184570312,280.30078125,,458.4307861328125,384.1517639160156,,,401.1724548339844,17.566890716552734
2015-08-03,1691.96337890625,402.0009765625,268.5446472167969,687.8443603515625,5709.59716796875,477.397216796875,11117.3701171875,388.0428466796875,196.26470947265625,,,259.4052734375,184.26856994628906,,165.41070556640625,649.8379516601562,9094.7001953125,960.1027221679688,,,71.7298812866211,14.25,,85.2681655883789,353.8536071777344,,336.19708251953125,22.23993682861328,,76.12928009033203,78.19242095947266,284.0748596191406,,,3.4044301509857178,18.095308303833008,173.81964111328125,,,129.599609375,,103.03560638427734,72.8507308959961,69.07046508789062,282.86083984375,286.1506652832031,22.6669921875,160.19598388671875,162.2572479248047,50.5,93.2304916381836,,42.04999923706055,55.84531021118164,31.0706787109375,,298.876220703125,,,,442.7530822753906,323.97528076171875,1091.777099609375,398.43902587890625,,173.8445587158203,80.94477081298828,221.6976776123047,,717.1480712890625,,,118.25707244873047,547.6375732421875,,,,,33.25883865356445,,23.540403366088867,305.8437805175781,63.84786605834961,128.3378448486328,186.24021911621094,,242.2632293701172,2917.98193359375,924.1414184570312,295.1726989746094,,470.27325439453125,392.4444885253906,,,402.86077880859375,18.403409957885742
2015-08-04,1789.04931640625,399.4532775878906,269.5316162109375,688.4921875,5731.6201171875,470.515625,11130.900390625,380.5958557128906,195.83731079101562,,,255.1465606689453,184.68576049804688,,163.3717498779297,649.1090087890625,9412.2001953125,940.9505004882812,,,74.30523681640625,14.0,,86.41239929199219,356.053955078125,,341.0956115722656,23.606111526489258,,75.14239501953125,79.52630615234375,282.6701354980469,,,3.742025852203369,18.984268188476562,189.2567901611328,,,129.5526580810547,,102.51587677001953,72.51480865478516,68.48253631591797,285.8847961425781,287.1573486328125,24.37591552734375,158.2615966796875,161.7873077392578,49.54999923706055,93.75626373291016,,42.150001525878906,55.707115173339844,32.1917839050293,,287.08612060546875,,,,531.2888793945312,321.95733642578125,1084.8463134765625,398.43902587890625,,165.64828491210938,80.34339141845703,237.40435791015625,,714.5167846679688,,,118.72212982177734,541.277587890625,,,,,32.4926643371582,,23.028656005859375,302.1252136230469,64.44672393798828,131.91246032714844,182.36314392089844,,239.68069458007812,2853.75537109375,924.1414184570312,291.77484130859375,,466.4073486328125,392.768798828125,,,408.5711975097656,18.993892669677734
2015-08-05,1823.4947509765625,401.3800354003906,267.2143859863281,689.5386352539062,6171.7802734375,470.3965759277344,11281.857421875,376.24761962890625,196.3074493408203,,,259.8733215332031,185.16676330566406,,164.5186767578125,674.27978515625,9962.7998046875,920.9043579101562,,,73.8408432006836,14.100000381469727,,86.13777923583984,365.09197998046875,,336.040283203125,24.591020584106445,,75.61610412597656,78.92288970947266,278.5792236328125,,,3.859981060028076,19.682844161987305,190.5626678466797,,,124.90399932861328,,104.0750503540039,75.10630798339844,69.82302856445312,282.90887451171875,288.64697265625,24.82688331604004,157.47349548339844,161.7873077392578,50.099998474121094,93.56507873535156,,43.54999923706055,56.34872817993164,32.736328125,,286.22674560546875,,,,590.854248046875,324.70916748046875,1113.7537841796875,399.3825988769531,,161.08445739746094,79.71796417236328,238.49578857421875,,715.2092895507812,,,120.54017639160156,528.557373046875,,,,,32.6319694519043,,23.075178146362305,304.6501770019531,67.16464233398438,135.35629272460938,183.20396423339844,,238.55599975585938,2720.671630859375,924.1414184570312,272.6678466796875,,446.1479187011719,396.6139831542969,,,409.51470947265625,19.239927291870117
2015-08-06,1824.004638671875,405.0625305175781,266.9569091796875,704.3875732421875,5853.8681640625,466.205810546875,11275.06640625,382.9449157714844,196.9058380126953,,,259.35845947265625,185.76068115234375,,162.01243591308594,676.7399291992188,10476.400390625,933.6096801757812,,,73.62973022460938,14.050000190734863,,84.5358657836914,367.599853515625,,334.2376708984375,24.94050407409668,,74.68841552734375,79.0975570678711,279.7375183105469,,,3.672879695892334,18.984268188476562,199.33059692382812,,,132.04136657714844,,107.92969512939453,72.8507308959961,70.36393737792969,281.0848083496094,292.3512268066406,23.212900161743164,154.60775756835938,161.18919372558594,50.20000076293945,93.49337005615234,,42.0,56.407958984375,32.51210021972656,,284.1409912109375,,,,565.0590209960938,331.0840759277344,1161.611572265625,405.09375,,163.1800994873047,79.04443359375,236.573974609375,,692.1737670898438,,,116.94638061523438,526.7658081054688,,,,,33.293663024902344,,23.168224334716797,302.4924621582031,64.90737915039062,138.62579345703125,180.35452270507812,,232.76597595214844,2677.45556640625,924.1414184570312,264.34552001953125,,450.7478332519531,393.6490173339844,,,418.20452880859375,18.846271514892578
2015-08-07,1829.2535400390625,404.352294921875,266.1844787597656,702.5938110351562,5910.27392578125,468.77740478515625,10942.9931640625,393.24072265625,195.324462890625,,,259.7796325683594,189.56954956054688,,159.2513427734375,676.079345703125,10374.9501953125,936.7625122070312,,,73.75638580322266,13.949999809265137,,85.81739044189453,359.93414306640625,,334.3551940917969,24.463932037353516,,73.05017852783203,79.71687316894531,277.1498718261719,,,3.770498275756836,18.89069175720215,192.661376953125,,,148.19435119628906,,104.46484375,73.52261352539062,70.57557678222656,281.9488830566406,298.79339599609375,23.78253936767578,153.8913116455078,161.65911865234375,49.349998474121094,93.80406188964844,,41.45000076293945,56.481990814208984,32.09569549560547,,285.7149353027344,,,,535.5225219726562,324.8008728027344,1168.1912841796875,406.38494873046875,,174.5896759033203,80.15096282958984,235.4825439453125,,683.0333251953125,,,114.49413299560547,535.9923706054688,,,,,32.91057586669922,,22.796043395996094,305.93560791015625,65.09166717529297,134.35366821289062,178.7663116455078,,219.7281036376953,2656.196044921875,924.1414184570312,262.6711730957031,,452.70526123046875,388.3212890625,,,408.0250244140625,18.79706573486328
2015-08-10,1805.5849609375,403.1038513183594,265.71246337890625,704.8859252929688,5765.689453125,461.419677734375,10893.677734375,385.5438537597656,193.74302673339844,,,260.013671875,188.3768310546875,,155.7681121826172,679.7239990234375,10510.599609375,949.609130859375,,,74.09414672851562,13.75,,83.98662567138672,362.25274658203125,,332.3957824707031,24.241531372070312,,74.43181610107422,78.24005126953125,278.751708984375,,,3.7826998233795166,19.521507263183594,192.2882537841797,,,142.84132385253906,,105.07120513916016,72.46678924560547,69.42322540283203,280.0288391113281,303.38336181640625,23.473983764648438,155.00181579589844,161.74456787109375,49.349998474121094,92.75249481201172,,39.95000076293945,55.43072509765625,31.647249221801758,,285.743896484375,,,,524.4462890625,307.64813232421875,1147.793701171875,400.3758544921875,,174.44996643066406,80.31935119628906,240.86843872070312,,700.1138305664062,,,117.53828430175781,534.5591430664062,,,,,32.423011779785156,,22.609952926635742,315.530517578125,70.11288452148438,137.49234008789062,178.43931579589844,,219.7281036376953,2651.36669921875,924.1414184570312,266.6108093261719,,444.4352111816406,377.1562194824219,,,409.6636657714844,18.354202270507812
